year,month,city,state_or_province,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,megatonnes CO2,date,Population,Area(km^2),Population Density,GDP per Capita
2011,3,Providence,RI,19.9,-10.5,78.1,33.9,0.699254273,2011-03-01,178400.33333333334,48,3716.6736111111113,41817.5
2011,3,Quebec City,QC,7.1,-23.6,134.1,29.8,2.0081137982609114,2011-03-01,517131.3333333333,485.8,1064.4943049265814,31558.394
2011,3,Raleigh,NC,27.4,-0.6,92.5,27.1,2.226059510788032,2011-03-01,415635.1666666667,297,1399.4450056116725,50279
2011,3,Regina,SK,5.7,-28.4,11.899999999999999,34.6,1.6797584624676207,2011-03-01,193833.53333333333,145.5,1332.1892325315005,45368.16400683015
2011,3,Richmond,VA,26,-2.4,88.6,24.1,1.3184900687533525,2011-03-01,207226.16666666663,156,1328.372863247863,51409.16666666666
2011,3,Sacramento,CA,25.2,1.9,196.7,45,2.485651706821697,2011-03-01,471228.3333333333,254,1855.2296587926508,39816.333333333336
2011,3,Salem,OR,14.1,-0.7,192.8,33.7,0.001141071,2011-03-01,204,118,1.728813559322034,32326.33333333333
2011,3,Salt Lake City,UT,14.6,-6.2,64.8,29,1.0619921489713111,2011-03-01,188602.66666666663,283,666.4405182567725,58283.16666666666
2011,3,Santa Fe,NM,20.2,-5,4.3999999999999995,39.5,0.5275531994502006,2011-03-01,81801,97,843.3092783505155,44250.5
2011,3,Springfield,IL,24,-4.9,49.199999999999996,35,0.6088768532670403,2011-03-01,117818.83333333331,140,841.5630952380951,34438.333333333336
2011,3,St. John's,NL,7,-9.9,81.9,47.7,0.7258941353425656,2011-03-01,106261.6,446,238.25470852017935,41721.10167316691
2011,3,St. Paul,MN,11.5,-19.6,76.8,32,1.6725917181362016,2011-03-01,289300.5,137,2111.682481751825,59458.833333333336
2011,3,Tallahassee,FL,28.7,4.5,123.60000000000001,23.4,1.023358623850859,2011-03-01,183578.66666666663,248,740.2365591397848,36246.333333333336
2011,3,Topeka,KS,25.9,-5.8,58.4,37.4,0.8253524641604651,2011-03-01,128222.16666666669,145,884.2908045977013,39212.66666666666
2011,3,Toronto,ON,9.5,-13.5,131.6,38.7,11.238069967208691,2011-03-01,2618943.7,630.2,4155.734211361472,36398.58014121703
2011,3,Trenton,NJ,23.9,-5.3,149.9,28,0.5146630052763786,2011-03-01,84826.5,20,4241.325,70098
2011,3,Victoria,BC,11.8,-0.5,119.7,52.5,0.3389445907815588,2011-03-01,80209.5,19.68,4075.685975609756,34896.19267821152
2011,3,Winnipeg,MB,4.4,-27.8,25.3,45,3.1984657167134816,2011-03-01,665050.1666666666,464.1,1432.9889391654096,33601.93866798563
2011,4,Albany,NY,26.1,-1.3,137.9,30.3,1.2408357512447927,2011-04-01,304914.25,55,5543.895454545454,49158.75
2011,4,Annapolis,MD,25,2.9,116.8,42.2,0.1999372362557898,2011-04-01,38523,17,2266.058823529412,56003.25
2011,4,Atlanta,GA,29,4,64.4,35.5,3.033306677027428,2011-04-01,440676.75,346,1273.632225433526,63900.75
2011,4,Augusta,ME,20.7,-5.7,144.5,30.6,0.1152171991381874,2011-04-01,18973.25,143,132.68006993006992,39625.5
2011,4,Austin,TX,34.3,8.3,23.8,35.8,5.963745652955793,2011-04-01,835090.75,790,1057.0768987341771,52835.5
2011,4,Baton Rouge,LA,32.1,8.4,24.5,36.7,2.116263786600307,2011-04-01,229240.125,199,1151.9604271356784,54477.5
